編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
118,臺中市常備兵役男家屬107年第1季各項扶(慰)助經費統計表,臺中市政府民政局,台中市政府,,,0,1,14,臺中市常備兵役男家屬107年第1季各項扶(慰)助經費統計表,2018-06-04
119,臺中市政府警察局106年下半年設置巡邏箱及區(線)統計一覽表,臺中市政府警察局,台中市政府,,,0,0,7,統計單位名稱、巡邏線數、巡邏箱數、巡邏區塊數,2018-05-07
120,臺中市直轄市第二屆市政會議專案報告提案及頒獎資訊(CSV),臺中市政府研究發展考核委員會,台中市政府,,,0,3,21,市政會議紀錄簡易摘要暨函文資訊,2018-06-21
121,屯區藝文中心105年7-8月活動表,臺中市政府文化局,台中市政府,,,39,0,10,活動類別、日期、活動地點、活動名稱、備註,2018-07-05
122,臺中市公告區域排水資料,臺中市政府水利局,台中市政府,,,0,10,15,排水路名稱,2018-05-07
123,臺中市列管夜市,臺中市政府經濟發展局,台中市政府,,,0,3,18,"行政區,名稱,位址,攤販數,營業時間,備註",2018-05-07
124,臺中市政府許可仲介本國人在國內工作之私立就業服務機構暨分支機構名冊,臺中市政府勞工局,台中市政府,,,0,5,12,縣市別、許可證字號、機構名稱、機構地址、機構、電話、負責人姓名、機構性質、首次發給執照日期、許可證有效期限、經營業務項目、資本額、員工人數、專業人員姓名、專業人員證照字號,2018-05-07
125,臺中市政府就業服務據點,臺中市政府勞工局,台中市政府,,,0,3,13,名稱、地址、電話、傳真、服務區域\r\n,2018-05-07
126,臺中市野生動物保護區,臺中市政府農業局,台中市政府,,,0,3,9,編號、單位名稱、地址、電話、網站,2018-05-07
127,臺中市百大名攤名產,臺中市政府經濟發展局,台中市政府,,,100,3,21,"編號,攤名,區域,電話,地址",2018-05-07
128,臺中市休閒農場,臺中市政府農業局,台中市政府,,,0,3,17,序號、名稱、所在地、地址、電話,2018-05-07
129,臺中市公有路外停車場總表,臺中市政府交通局,台中市政府,,,0,3,6,編號、區別、名稱、車位數(大客車)、車位數(汽車)、車位數(機車)、土地面積(㎡)、設置地點、構造方式、收費費率、收費時間、備註、代管單位,2018-05-07
130,臺中市藝術亮點,臺中市政府文化局,台中市政府,,,84,1,8,臺中市藝術亮點地點介紹(類別、名稱、地點、電話、網址、開放時間)\r\n,2018-05-07
131,臺中市計程車招呼站設置地點,臺中市政府交通局,台中市政府,,,298,3,8,"行政區,設置地點,格位數,位置座標,備註",2018-05-07
132,臺中市腎臟病健康促進機構,臺中市政府衛生局,台中市政府,,,0,0,4,醫療院所名稱、聯絡地址、電話\r\n,2018-05-07
133,臺中市104年10-12月役男徵兵檢查人數統計表,臺中市政府民政局,台中市政府,,,0,1,9,年、月、年次、判定體位檢查人數、判定體位常備役體位暨常甲、判定體位常備役乙等、判定體位替代役體位暨替甲、判定體位替代役乙等、判定體位免役體位、判定體位體位未定、判定體位專科檢查、身心障礙書面審核、役男體檢住所檢查、役男體檢重點檢查、重大傷病書面審核、未受檢查在學緩徵、未受檢查報考大專、未受檢查現役軍警、未受檢查因案緩徵、未受檢查出境、未受檢查僑民役男、未受檢查其他\r\n,2018-07-13
134,臺中市平均旅行時間動態資料,臺中市政府交通局,台中市政府,,,0,3,24,avipairid(路段配對編號)、配對起始點設備狀態、配對結束點設備狀態、traveltime(路段旅行時間)、datacollecttime(資料時間),2018-06-04
135,臺中市104年10-12月役男申請複檢案件統計表,臺中市政府民政局,台中市政府,,,0,1,5,年、月、複檢醫院、公費 ( 人數 )、自費 ( 人數 ),2018-06-28
136,臺中市違反就業服務法僱用外籍勞工案件統計,臺中市政府勞工局,台中市政府,,,0,1,9,法條、月份,2018-07-05
137,臺中市港區藝術中心藏品資料表,臺中市政府文化局,台中市政府,,,0,0,3,臺中市港區藝術中心藏品資料表之序號、編號、類別、作品尺寸、作品名稱、作者\r\n\r\n,2018-07-05
138,107年替代役申請人數統計表,臺中市政府民政局,台中市政府,,,0,10,23,鄉鎮市區、一般資格、家庭資格、宗教資格、專長資格、志工資格、研發及產業訓儲、當年次,2018-07-12
139,臺中市查獲毒品嫌疑犯人數─犯罪方法別、教育程度別,臺中市政府警察局,台中市政府,,,0,1,7,類別、總計、總計1、總計2、製造或栽種、製造或栽種1、製造或栽種2、運輸、運輸1、運輸2、販賣、販賣1、販賣2、意圖販賣、意圖販賣1、意圖販賣2、強暴脅迫等非法使用人施用、強暴脅迫等非法使用人施用1、強暴脅迫等非法使用人施用2、引誘他人施用、引誘他人施用1、引誘他人施用2、轉讓、轉讓1、轉讓2、施用、施用1、施用2、持有、持有1、持有2、其他、其他1、其他2、小計、小計1、小計2、製造、製造1、製造2、運輸3、運輸4、運輸5、販賣3、販賣4、販賣5、意圖販賣3、意圖販賣4、意圖販賣5、強暴脅迫等非法使用人施用3、強暴脅迫等非法使用人施用4、強暴脅迫等非法使用人施用5、引誘他人施用3、引誘他人施用4、引誘他人施用5、轉讓3、轉讓4、轉讓5、施用3、施用4、施用5、持有3、持有4、持有5、其他3、其他4、其他5、小計3、小計4、小計5、製造或栽種3、製造或栽種4、製造或栽種5、運輸6、運輸7、運輸8、販賣6、販賣7、販賣8、意圖販賣6、意圖販賣7、意圖販賣8、強暴脅迫等非法使用人施用6、強暴脅迫等非法使用人施用7、強暴脅迫等非法使用人施用8、強暴脅迫等非法使用人施用9、強暴脅迫等非法使用人施用10、引誘他人施用6、轉讓6、轉讓7、轉讓8、施用6、施用7、施用8、持有6、持有7、持有8、其他6、其他7、其他8、小計6、小計7、小計8、製造3、製造4、製造5、運輸9、運輸10、運輸11、販賣9、販賣10、販賣11、意圖販賣9、意圖販賣10、意圖販賣11、強暴脅迫等非法使用人施用11、強暴脅迫等非法使用人施用12、強暴脅迫等非法使用人施用13、引誘他人施用7、引誘他人施用8、引誘他人施用9、轉讓9、轉讓10、轉讓11、持有9、持有10、持有11、其他9、其他10、其他11、小計9、小計10、小計11、製造6、製造7、製造8、運輸12、運輸13、運輸14、販賣12、販賣13、販賣14、意圖販賣12、意圖販賣13、意圖販賣14、強暴脅迫等非法使用人施用14、強暴脅迫等非法使用人施用15、強暴脅迫等非法使用人施用16、引誘他人施用10、引誘他人施用11、引誘他人施用12、轉讓12、轉讓13、轉讓14、持有12、持有13、持有14、其他12、其他13、其他14、非四級其他、非四級其他1、非四級其他2,2018-05-07
140,臺中市派出所轄區範圍_TWD97,臺中市政府警察局,台中市政府,,,1,6,24,NA,2018-06-01
141,臺中市政府警察局刑事警察大隊公務統計方案年報,臺中市政府警察局,台中市政府,,,0,1,9,類別、總計、總計1、總計2、住宅區、住宅區1、住宅區2、市街商店、市街商店1、市街商店2、特殊營_業場所、特殊營_業場所1、特殊營_業場所2、交通場所、交通場所1、交通場所2、機關文教_衛生機構、機關文教_衛生機構1、機關文教_衛生機構2、金融保險_證券機構、金融保險_證券機構1、金融保險_證券機構2、工礦廠場_及倉庫、工礦廠場_及倉庫1、工礦廠場_及倉庫2、山林郊野、山林郊野1、山林郊野2、其他、其他1、其他2,2018-05-07
142,臺中市低碳旅館,臺中市政府觀光旅遊局,台中市政府,,,0,1,9,旅宿名稱、地址、電話、傳真、電子郵件、網址,2018-07-11
143,臺中市環境教育設施場所,臺中市政府環境保護局,台中市政府,,,11,1,21,序號、設施場所名稱、設施場所地址或座落、申請單位全銜、申請單位統一編號、申請單位地址、認證核准字號、核准日期、有效期限\r\n,2018-05-07
144,臺中市公車業者資料,臺中市政府交通局,台中市政府,,,1,3,10,"客運業者,電話,地址,服務時段,申訴專線\r\n",2018-05-07
145,臺中市垃圾及資源回收車動態資訊,臺中市政府環境保護局,台中市政府,,,0,57,32,清運點編號、車牌號碼、回傳時間、回傳地點,2018-05-07
146,臺中市嫌疑犯人數按職業別,臺中市政府警察局,台中市政府,,,0,1,7,臺中市嫌疑犯人數按職業別,2018-05-07
147,臺中市各區法律諮詢服務處服務時間、地點及聯絡電話,臺中市政府法制局,台中市政府,,,30,0,9,單位名稱、電話、地址、星期一上午、星期一下午、星期二上午、星期二下午、星期三上午、星期三下午、星期四上午、星期四下午、星期五上午、星期五下午,2018-05-07
148,臺中市長青福利服務-長青學苑,臺中市政府社會局,台中市政府,,,29,6,13,區別、地址、電話,2018-05-07
149,臺中市夜間急診或24小時急診動物醫院,臺中市政府農業局,台中市政府,,,0,1,6,序號、業務類別、醫院名稱、區域、醫院地址、醫院電話、急診服務,2018-05-07
150,臺中市車輛偵測器資料,臺中市政府交通局,台中市政府,,,0,21,35,"vdid設備。\r\nstatus狀態(正常為0，通訊異常為1，停用或施工中為2，設備故障為3)。\r\nvsrdir偵測車道方向，以0 和1 表示。\r\nvsrid車道(由內車道而外車道，以阿拉伯數字1,2,3,4,…表示)。\r\ncarid車種。\r\nspeed5分鐘平均速率(單位：kph)。\r\nvolume 依5分鐘流量偵測值。",2018-06-04
151,警察局103年1月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,4,臺中市警察局103年1月份交通事故資料,2018-05-07
152,臺中市政府取締攤販情形統計,臺中市政府警察局,台中市政府,,,0,0,5,告發、總計、罰鍰(40％)、沒入攤架(30％)、拆除攤架(30％)、勸導,2018-05-07
153,臺中市子宮頸癌篩檢醫療院所,臺中市政府衛生局,台中市政府,,,0,0,7,序號、區域、醫事機構名稱、地址、電話\r\n,2018-07-12
154,臺中市糖尿病健康促進機構一覽表      ,臺中市政府衛生局,台中市政府,,,0,0,4,醫事機構名稱、住址、電話\r\n,2018-05-07
155,臺中市公車月運量,臺中市政府交通局,台中市政府,,,73,31,34,"民國年月,公車月運量",2018-05-07
156,臺中市停車場剩餘車位,臺中市政府交通局,台中市政府,,,0,40,32,停車場名稱、停車場地址、經度、緯度、收費時間、收費費率、備註、汽車總車位、汽車剩餘車位、機車總車位、機車剩餘車位,2018-05-07
157,臺中市橋梁資訊,臺中市政府建設局,台中市政府,,,1884,6,12,橋梁名稱、所在區鄉、路線、參考地標、是否為跨水橋、跨越物體、橋梁總長(M)、結構型式,2018-05-07
158,臺中市車輛行車事故鑑定案件分類統計表,臺中市政府交通局,台中市政府,,,10320,3,12,「年份」、「月份」、「民眾申請」、「司法機關囑託數」、「總收案件(年)」,2018-05-07
159,臺中市民營停車場資料 ,臺中市政府交通局,台中市政府,,,0,3,14,年度、編號、區別、核准字號、停車場名稱、公司名稱、電話、通訊錄、建物內容停車場形式、使用層樓面積(平方公尺)、停車場位置、土地標示、大型車、小型車、身障汽車格位、機車、身障機車格位、使用期限、備註,2018-05-07
160,臺中市捷運綠線車站點位資料,臺中市政府交通局,台中市政府,,,18,33,25,捷運站代號、經度、緯度\r\n\r\n本市捷運綠線工程刻正積極建設中，經緯度為車站中點位置,2018-05-07
161,臺中市車輛偵測器設備位置,臺中市政府交通局,台中市政府,,,0,10,39,設備編號、路段編號、偵測路段描述、路段(Link)所屬Location Path ID、 路段(Link)起點ID、 路段(Link)迄點ID、車輛偵測器可以偵測到的車道方向、所在路段VD偵測之總車道數、設置地點及說明、經度、緯度,2018-06-04
162,臺中市交通影像靜態資訊,臺中市政府交通局,台中市政府,,,0,1,12,"py(經度),px(緯度),roadsection(攝影機位置),cctvid(攝影機編號)、路段(Link)迄點Location Point ID、路段(Link)起點Location Point ID、路段(Link)所屬Location Path ID",2018-06-04
163,臺中市資訊可變標誌系統播放訊息,臺中市政府交通局,台中市政府,,,0,0,6,cmsid設備代碼\r\nstatus狀態(正常為0，通訊異常為1，停用或施工中為2，設備故障為3、目前無資料顯示為4、目前正執行循環顯示為5)。\r\nmessage內容訊息,2018-06-04
164,臺中市拖吊保管場,臺中市政府交通局,台中市政府,,,0,6,14,拖吊場名稱、拖吊場地址、拖吊場連絡電話、座標-經度、座標-緯度,2018-06-04
