編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
74,桃園市第1屆里長通訊錄,民政局,桃園市政府,,,,1477,1517,區別(區別)、里別(里別)、職稱(職稱)、姓名(姓名)、辦公電話(辦公電話)、辦公傳真(辦公傳真)、行動電話(行動電話)、里辦公處地址(里辦公處地址),
75,107年公告地價及公告現值－復興區,地政局,桃園市政府,,,,121,64,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
76,桃園市瓦斯行,經濟發展局,桃園市政府,,,,959,193,"""編號,名稱,區域,地址,負責人,電話""",
77,桃園市居家護理所,衛生局,桃園市政府,,,,165,740,編號(編號)、機構名稱(機構名稱)、類型(類型)、郵遞區號(郵遞區號)、地址(地址)、負責人(負責人)、聯絡人(聯絡人)、電子郵件地址(電子郵件地址)、傳真電話(傳真電話)、聯絡電話(聯絡電話),
78,桃園市人民申請案件時效統計表,研究發展考核委員會,桃園市政府,,,,35,102,"""本月份新收件數,截至上月待辦件數,依限辦結件數,逾限辦結件數,待辦案件,平均限辦日數,平均辦理天數,平均逾期天數""",
79,桃園市私立兒童課後照顧服務中心,教育局,桃園市政府,,,,508,852,編號(編號)、鄉鎮(鄉鎮)、中心名稱(中心名稱)、中心電話(中心電話)、地址(地址),
80,污水下水道人孔位置,水務局,桃園市政府,,,,505,333,污水下水道人孔位置,
81,101年桃園市土地公告現值-龜山,地政局,桃園市政府,,,,110,77,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
82,桃園市身心障礙者社區資源中心,社會局,桃園市政府,,,,457,455,分區中心名稱(桃園市身心障礙者社區資源中心分區中心名稱)、負責區域(桃園市身心障礙者社區資源中心負責區域)、地址(桃園市身心障礙者社區資源中心地址)、聯絡電話(桃園市身心障礙者社區資源中心聯絡電話)、委託單位(桃園市身心障礙者社區資源中心委託單位)、服務內容(桃園市身心障礙者社區資源中心服務內容)、服務對象(桃園市身心障礙者社區資源中心服務對象),
83,桃園市乳房X光攝影醫院,衛生局,桃園市政府,,,,246,181,編號(編號)、轄區(轄區)、乳房X光攝影醫院(乳房X光攝影醫院)、地址(地址)、電話(電話),
84,桃園市轄內醫院(含病床數),衛生局,桃園市政府,,,,172,348,機構名稱(機構名稱)、市(市)、地址(地址)、電話(電話)、急性一般病床(急性一般病床)、急性精神病床(急性精神病床)、慢性一般病床(慢性一般病床)、慢性精神病床(慢性精神病床)、安寧病床(安寧病床)、加護病床(ICU)(加護病床)、亞急性呼吸照護病床(亞急性呼吸照護病床)、慢性呼吸照護病床(慢性呼吸照護病床)、燒傷病床(燒傷病床)、急診觀察床(急診觀察床)、其他觀察病床(停發)(其他觀察病床)、觀察病床(停發)(觀察病床)、手術恢復床(手術恢復床)、嬰兒床(嬰兒床)、嬰兒病床(嬰兒病床)、血液透析病床(血液透析病床)、腹膜透析床(腹膜透析床)、精神科加護病床(精神科加護病床)、燒傷加護病床(燒傷加護病床)、普通隔離病床(普通隔離病床)、正壓隔離病床(正壓隔離病床)、負壓隔離病床(負壓隔離病床),
85,桃園市104年A2道路交通事故-機車傷亡者與戴用安全帽關係統計,警察局,桃園市政府,,,,242,132,breau(分局轄區)、p_class(駕駛人或被載人)、statu_class(有無戴用安全帽)、dead(死亡人數)、hurt(受傷人數),
86,101年桃園市交通事故資料表,警察局,桃園市政府,,,,670,1410,年月(年月 )、西元年(西元年)、月(月)、日(日)、時(時)、分(分)、縣市(縣市)、區(區 )、村里(村里)、鄰(鄰)、街道(街道)、段(段)、巷(巷)、弄(弄)、號(號)、公尺處(公尺處)、街道1(街道1)、段1(段1)、側(側)、附近(附近)、道路(道路)、公里(公里)、公尺處1(公尺處1)、向(向)、車道(車道)、平交道(平交道)、公里1(公里1)、公尺處2(公尺處2)、附近1(附近1 )、死(死)、受傷(受傷)、事故後2至30日死亡(事故後2至30日死亡)、天候(天候)、光線(光線)、道路類別(道路類別)、速限(速限)、道路型態(道路型態)、事故位置(事故位置)、路面鋪裝(路面鋪裝)、路面狀態(路面狀態)、路面缺陷(路面缺陷)、障礙物(障礙物)、視距(視距)、號誌種類(號誌種類)、號誌動作(號誌動作)、分向設施(分向設施)、快車道或一般車道間(快車道或一般車道間)、快慢車道間(快慢車道間)、路面邊線(路面邊線)、事故類型及型態(事故類型及型態)、主要肇因(主要肇因)、當事者順序(當事者順序)、受傷程度(受傷程度)、主要傷處(主要傷處)、保護裝備(保護裝備)、行動電話(行動電話)、當事者區分類別(當事者區分類別)、車輛用途(車輛用途)、當事者行動狀態(當事者行動狀態)、駕駛資格情形(駕駛資格情形)、駕駛執照種類(駕駛執照種類)、飲酒情形(飲酒情形)、車輛撞擊部位最初(車輛撞擊部位最初)、車輛撞擊部位其他(車輛撞擊部位其他)、肇事因素個別(肇事因素個別)、肇事因素主要(肇事因素主要)、肇事逃逸(肇事逃逸 )、職業(職業)、旅次目的(旅次目的)、國籍(國籍)、車種(車種),
87,桃園市消防分隊駐地位置圖,消防局,桃園市政府,,,,216,559,單位名稱(桃園市政府消防局所屬消防分隊名稱)、地址(消防分隊地址)、Longitude(消防分隊所在位置經度座標)、Latitude(消防分隊所在位置緯度座標)、Precise(座標精確度),
88,桃園工廠排放每日監測紀錄,環境保護局,桃園市政府,,,,1283,3516,_id、ABBR、DP_NO、DESP、M_YEAR、M_MONTH、M_DAY、M_TIME、M_VAL、STATUS、UNIT、hashCode,
89,105年桃園市楊梅區土地公告現值及公告地價,地政局,桃園市政府,,,,338,717,行政區(行政區)、段小段(段小段)、地號(地號)、公告現值(公告現值)、公告地價(公告地價),
90,商業行業別及行政區域家數,經濟發展局,桃園市政府,,,,83,67,行政區別行業別(提供本市各行政區及各行業別之資料)、項目(各欄位資料項目分為家數及資本額)、A農林漁牧業(各行業別家數或資本額)、B礦業及土石採取業(各行業別家數或資本額)、C製造業(各行業別家數或資本額)、D電力及燃氣供應業(各行業別家數或資本額)、E用水供應及污染整治業(各行業別家數或資本額)、F營造業(各行業別家數或資本額)、G批發及零售業(各行業別家數或資本額)、H運輸及倉儲業(各行業別家數或資本額)、I住宿及餐飲業(各行業別家數或資本額)、J資訊及通訊傳播業(各行業別家數或資本額)、K金融及保險業(各行業別家數或資本額)、L不動產業(各行業別家數或資本額)、M專業、科學及技術服務業(各行業別家數或資本額)、N支援服務業(各行業別家數或資本額)、O公共行政及國防；強制性社會安全(各行業別家數或資本額)、P教育服務業(各行業別家數或資本額)、Q醫療保健及社會服務業(各行業別家數或資本額)、R藝術、娛樂及休閒服務業(各行業別家數或資本額)、S其他服務業(各行業別家數或資本額)、各行政區合計家數及資本額(各行政區之各行業別合計家數及資本額，單位：家；新臺幣元),
91,桃園市立案不動產估價師事務所清冊,地政局,桃園市政府,,,,366,550,核發日期(核發日期)、事務所名稱(事務所名稱)、姓名(姓名)、事務所類別(事務所類別)、開業證書字號(開業證書字號)、事務所地址(事務所地址)、事務所電話(事務所電話)、傳真(傳真)、有效期限(有效期限),
92,桃園市最近5年房屋稅綜合統計表,地方稅務局,桃園市政府,,,,238,120,項目(項目)、戶數_合計(戶數_合計)、戶數_應稅(戶數_應稅)、戶數_免稅(戶數_免稅)、面積_應稅(面積_應稅)、面積_免稅(面積_免稅)、現值_應稅(現值_應稅)、現值_免稅(現值_免稅)、稅額_合計(稅額_合計)、稅額_本稅(稅額_本稅),
93,桃園市政府建築管理處職員考試統計報表,都市發展局,桃園市政府,,,,413,305,"""總人數	合計	小計	高考	普考	特考	其他考試	依其他法令進用人數	備註""",
94,104-106年度附屬單位決算作業基金平衡綜計表(依科目分列),主計處,桃園市政府,,,,242,101,科目1(科目1)、科目2(科目2)、科目3(科目3)、科目4(科目4)、本年度決算數_金額(本年度決算數_金額)、本年度決算數_百分比(本年度決算數_百分比)、上年度決算數_金額(上年度決算數_金額)、上年度決算數_百分比(上年度決算數_百分比)、比較增減_金額(比較增減_金額)、比較增減_百分比(比較增減_百分比),
95,桃園市政府地方稅務局106年度歲出預算表,地方稅務局,桃園市政府,,,,219,108,款(款)、項(項)、目(目)、節(節)、名稱及編號(名稱及編號)、本年度預算數(本年度預算數)、上年度預算數(上年度預算數)、前年度決算數(前年度決算數)、本年度與上年度比較(本年度與上年度比較),
96,104-106年度附屬單位決算作業基金餘絀撥補綜計表(依撥補項目分列),主計處,桃園市政府,,,,255,110,項目1(項目1)、項目2(項目2)、預算數_金額(預算數_金額)、預算數_百分比(預算數_百分比)、決算數_金額(決算數_金額)、決算數_百分比(決算數_百分比)、比較增減_金額(比較增減_金額)、比較增減_百分比(比較增減_百分比),
97,桃園市各級農會通訊資料,農業局,桃園市政府,,,,853,561,名稱(桃園市各農會名稱)、電話(桃園市各農會電話)、地址(桃園市各農會地址),
98,桃園市資料開放平台跳出率,研究發展考核委員會,桃園市政府,,,,66,155,日索引、跳出率,
99,桃園市原住民低收入戶原住民族住宅補助統計,原住民族行政局,桃園市政府,,,,36,100,"""區別,建構住宅補助申請戶數,建構住宅補助戶數,建購住宅補助金額,修繕住宅補助申請戶數,修繕住宅補助戶數,修繕住宅補助金額,住宅租金補貼申請戶數,住宅租金補貼戶數,住宅租金補貼金額""",
100,桃園市政府105年度消費爭議申訴案暨調解案類型分析,法務局,桃園市政府,,,,81,142,類別(類別)、項目(項目)、第一次申訴(第一次申訴)、消保官申訴(消保官申訴)、調解案件(調解案件)、合計(合計),
101,楊梅三七五租約資料,地政局,桃園市政府,,,,230,155,行政區(行政區)、段名(段名)、地號(地號),
102,桃園市消防裝備,消防局,桃園市政府,,,,146,143,消防衣帽鞋_套(係指災害搶救資源調查清單之消防衣_帽_鞋之數量。)、空氣呼吸器_組(係指災害搶救資源調查清單之空氣呼吸器組之數量。)、熱顯像儀_套(係指災害搶救資源調查清單之熱顯像儀之數量。)、個人用救命器_個(係指災害搶救資源調查清單之個人用救命器之數量。)、氣體偵測器_套(係指災害搶救資源調查清單之CO氣體偵測器_四用氣體偵測器_五用氣體 偵測器_其他氣體偵測器之合計數量。)、破壞器材組_套(係指災害搶救資源調查清單之破壞器材組_移動式之數量。)、空氣壓縮機_台(係指災害搶救資源調查清單之移動式空氣壓縮機及固定式空氣壓縮機之合計數量。)、移動式幫浦_台(係指災害搶救資源調查清單之移動式幫浦之數量。)、救生艇_艘(救生艇數量。)、橡皮艇_艘(橡皮艇數量。)、潛水用裝備_套(係指災害搶救資源調查清單之潛水裝備組_背心BC_蛙鏡_蛙鞋等之數量。),
103,107年公告地價及公告現值－龍潭區,地政局,桃園市政府,,,,152,72,行政區( 行政區名稱)、段小段(段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
104,桃園市步道調查資料(含KML軌跡檔),觀光旅遊局,桃園市政府,,,,45174,7145,"""區域(13行政區)、步道系統(步道系統)、步道名稱(步道名稱)、調查長度(KM)、步道分類(濱海,湖濱,溪流,水圳,森林,生態,公園,歷史,田野步道)、步道分級(親子級,勇腳級,山友級)、起點(經緯度)、訖點(經緯度)、土地權屬(公有,私有,公有/私有)、步道簡介(步道簡介)""",
